title,type,source,theme,date,body,link
Joint NGO Call for a Human Rights Council Special Session on Myanmar,News and Press Release,Art. 19,Protection and Human Rights,5 Feb 2021,"We, the undersigned human rights organisations, are deeply concerned by the human rights situation in Myanmar after the military seized power and immediately cracked down on the rights to freedom of expression, association and assembly and urge the United Nations Human Rights Council to take immediate action., On 4 February, the UN Security Council issued a statement in which it called for the immediate release of all those detained by the military authorities and stressed the need for the full respect for human rights, fundamental freedoms and the rule of law. However, much more needs to be done to prevent further serious abuses and to hold perpetrators of serious crimes to account., In its final report, the Independent International Fact-Finding Mission on Myanmar called upon the UN Human Rights Council to ""react promptly and decisively to early warning signs of impending human rights crises ... including by creating new mandates or expanding existing ones."" The United Nations should learn from past failures, including in Myanmar, by responding strongly and without delay to the current crisis, in accordance with the Fact-Finding Mission's recommendations and the Council's prevention mandate., It is critical at this juncture that the Human Rights Council takes the swift action necessary to ensure necessary monitoring of the developing human rights situation in Myanmar. The Council should immediately convene a Special Session to ensure urgent enhanced monitoring of the unfolding rights crisis in Myanmar, develop rapid response capability, identify the steps needed to address and deter current and future rights violations, and put in place enhanced regular reporting on the human rights situation to the Human Rights Council and other relevant bodies.",https://reliefweb.int/report/myanmar/joint-ngo-call-human-rights-council-special-session-myanmar
Joint NGO Call for a Human Rights Council Special Session on Myanmar,News and Press Release,CIVICUS,Protection and Human Rights,5 Feb 2021,"We, the undersigned human rights organisations, are deeply concerned by the human rights situation in Myanmar after the military seized power and immediately cracked down on the rights to freedom of expression, association and assembly and urge the United Nations Human Rights Council to take immediate action., On 4 February, the UN Security Council issued a statement in which it called for the immediate release of all those detained by the military authorities and stressed the need for the full respect for human rights, fundamental freedoms and the rule of law. However, much more needs to be done to prevent further serious abuses and to hold perpetrators of serious crimes to account., In its final report, the Independent International Fact-Finding Mission on Myanmar called upon the UN Human Rights Council to ""react promptly and decisively to early warning signs of impending human rights crises ... including by creating new mandates or expanding existing ones."" The United Nations should learn from past failures, including in Myanmar, by responding strongly and without delay to the current crisis, in accordance with the Fact-Finding Mission's recommendations and the Council's prevention mandate., It is critical at this juncture that the Human Rights Council takes the swift action necessary to ensure necessary monitoring of the developing human rights situation in Myanmar. The Council should immediately convene a Special Session to ensure urgent enhanced monitoring of the unfolding rights crisis in Myanmar, develop rapid response capability, identify the steps needed to address and deter current and future rights violations, and put in place enhanced regular reporting on the human rights situation to the Human Rights Council and other relevant bodies.",https://reliefweb.int/report/myanmar/joint-ngo-call-human-rights-council-special-session-myanmar
Myanmar: New internet blackout “heinous and reckless”,News and Press Release,Amnesty,Protection and Human Rights,6 Feb 2021,"Responding to credible reports of a widespread mobile internet blackout underway in Myanmar, Amnesty International’s Deputy Regional Director for Campaigns, Ming Yu Hah, said:, “To shut down the internet amid a volatile coup, a humanitarian crisis and a health pandemic is a heinous and reckless decision., “Since the 1 February coup, people in Myanmar have been forced into a situation of abject uncertainty. An expanded internet shutdown will put them at greater risk of more egregious human rights violations at the hands of the military., “The military must re-establish all telecommunications immediately and stop putting people’s rights in danger.All mobile operators and telecommunications providers in Myanmar must seek urgent clarification from the Myanmar authorities.”, Background, On 6 February, the Myanmar military reportedly ordered telecommunications companies in the country to fully shut downinternet and 4G services. According to information received by Amnesty International, the effective blackout will be in operation until Monday 8 February., An earlier order, on 5 February, instructed telecommunications companies to block access to Twitter and Instagram.
On 4 February, the military had already announced that they were ordering telecoms operators to block access to Facebook until 7 February., As the 1 February military coup was underway, internet and phone outages were reported in several parts of the country, including in the capital, Nay Pyi Taw, the largest city, Yangon, as well as Shan and Kachin States and the Mandalay and Sagaing regions. Access was later reestablished., There have also been mobile internet restrictions in conflict-affected areas of Rakhine and Chin States in the country for more than a year. 4G internet access in those areas was reportedly restored late in the evening on 2 February 2021., Such restrictions pose a real danger to at-risk civilian populations, especially when access to information is so vital during the COVID-19 pandemic – and even more so when the situation on the ground is so tense amid the coup, and in conflict-affected areas., Under the UN Guiding Principles on Business and Human Rights, business enterprises have a responsibility to respect human rights independent of state actions or obligations, and over and above compliance with national laws.",https://reliefweb.int/report/myanmar/myanmar-new-internet-blackout-heinous-and-reckless
"Myanmar: End Crackdown on Media, Communications",News and Press Release,HRW,Protection and Human Rights,5 Feb 2021,"Journalists Threatened, Internet Restricted, Myanmar’s military junta should immediately lift internet restrictions, release all persons detained since the February 1, 2021 coup, and end harassment and threatened arrests of journalists, Human Rights Watch said today., Journalists in Myanmar have reported credible threats of an imminent, broader-sweeping crackdown on media workers, and several have told Human Rights that they fear for their safety., “A news and information blackout by the coup leaders can’t hide their politically motivated arrests and other abuses,” said Brad Adams, Asia director at Human Rights Watch. “The military should immediately release those arrested, restore access to online information, and protect the right to free expression.”, On February 4, the Assistance Association for Political Prisoners (AAPP) in Myanmar said that in addition to 133 officials and lawmakers whom the military detained at the onset of the coup, 14 activists had also been detained. On the morning of February 4, the authorities arrested 4 among about 20 protesters who had gathered outside the University of Medicine in Mandalay to oppose the coup. It is not yet known if those arrested have been charged. On February 5, the authorities detained Aung San Suu Kyi’s senior aide, Win Htein, 79, in Mayangone township. He is facing charges for his comments denouncing the coup., Human Rights Watch called for the lifting of the February 3 and February 5 orders issued by the Transport and Communications Ministry, now fully under the control of the military, directing the blocking of social media services. The government said it was barring the use of the service because people were using it to “trouble the country’s stability.”, On February 3, the ministry ordered all mobile communications operators, international gateways, and internet service providers to cut off access to social media services owned by Facebook at least until February 7. The order went into effect on February 4, when Facebook, its Messenger app, as well as Instagram and WhatsApp, which Facebook owns, all became inaccessible on mobile data networks for people with SIM cards from the telecommunications company MPT. Telenor, a Norway-based telecommunications company, issued a statement saying that it had complied with the order that had a “legal basis in Myanmar law,” but expressed “grave concern regarding the breach of human rights.” Facebook is the main source of news and information in the country and for many Myanmar people is synonymous with the internet., On February 5, the Council broadened the restrictions, ordering mobile communications operators, international gateways, and internet service providers to cut access to Twitter and Instagram. Disruptions to Twitter services were reported throughout the country and for numerous services providers. According to Netblocks, the service disruptions began on February 6 around 3 a.m. Instagram was already subject to restrictions under the previous directive at the time of the announcement., On February 5, Telenor issued another statement saying it also complied with the February 5 directive, which it noted did not have a date of expiration, stating it had “legal basis in Myanmar’s telecommunications law” and that Telenor had challenged “the necessity and proportionality of the directive.”, Under international human rights standards, any internet-based restrictions must be provided for in law and be necessary and proportionate and pursuant to a legitimate aim. Internet shutdowns fail to meet these standards and hinder access to information and communications needed for daily life, which is particularly vital during times of crisis and the Covid-19 pandemic. Restrictions also provide cover for human rights abuses, and complicate efforts to document government violations., Internet service providers should uphold their responsibilities under the United Nations Guiding Principles on Business and Human Rights, which says that companies should “[s]eek to prevent or mitigate adverse human rights impacts that are directly linked to their operations, products or services by their business relationships, even if they have not contributed to those impacts.” This means resisting unjustified internet shutdowns. Service providers should insist upon a legal basis for any shutdown order, interpret requests to cause the least intrusive restrictions, and restore access as soon as possible, Human Rights Watch said., On February 4, the United Nations Security Council members issued a statement expressing deep concern over the declared state of emergency and the arbitrary detention of the members of the democratically elected government in Myanmar. In calling for the release of those detained, the Security Council also urged Myanmar to “refrain from violence and fully respect human rights, fundamental freedoms and the rule of law.” The council also expressed concern over restrictions on civil society, journalists, and other media workers., “The Myanmar military has engaged in a naked power grab that if not reversed will set back democracy and the protection of human rights for a generation,” Adams said. “The coup was so appalling that even China, which has consistently protected military from condemnation at the Security Council, signed onto a call for the respect of fundamental freedoms. Governments should be clear-eyed about the military’s appalling human rights record and together demand the military abandon its wholesale assault on civilian rule, human rights, and the rule of law.”",https://reliefweb.int/report/myanmar/myanmar-end-crackdown-media-communications
Save The Children - Deeply concerned about the situation of children in Myanmar after recent events,News and Press Release,Save the Children,"Education
Protection and Human Rights",5 Feb 2021,"Responding to the events of this week in Myanmar, CEO of Save the Children Inger Ashing said:, “The events of last week in Myanmar have left many of us feeling shocked and distressed. We are deeply concerned about the potential humanitarian consequences of the current crisis for the well-being of children across the country, and express our solidarity with the people of Myanmar in this difficult moment.”, “This crisis comes at a time when armed conflict and the COVID-19 pandemic already pose severe challenges in Myanmar, especially for marginalized communities. Humanitarian organisations must have continued and improved access to the one million people requiring urgent humanitarian assistance in Myanmar this year, 383.000 of whom are children.”, “The official number of children in need of vital support is likely to be an underestimation, as the current COVID-19 crisis is having a devastating impact on children’s education, health, nutrition, psychosocial well-being and future prospects.”, “Most schools in Myanmar have been closed for nearly one year, which means that 9.7 million children have missed out on classroom-based learning.”, “The difficult situation for conflict-affected populations deserves special attention, particularly those from ethnic and marginalized minority groups across Myanmar, including displaced populations in Rakhine, northern Shan, Kachin and Kayin states. Children who live in camps often face precarious conditions and a very uncertain future.”, “We call on stakeholders to respect the rights of all people in Myanmar, including children and youth, especially when it comes to exercising their right to freedom of expression in different ways, without fear of repercussions., “We call on all parties inside Myanmar, the wider region and globally to take action and facilitate a swift and peaceful resolution of this crisis, while placing the best interests and future of children at the heart of their crucial efforts.”, For media requests, kindly reach out to:
Rik Goverde, rik.goverde@savethechildren.org
Out-of-hours: Media@savethechildren.org.uk",https://reliefweb.int/report/myanmar/save-children-deeply-concerned-about-situation-children-myanmar-after-recent-events
UK Civil Society Joint Statement on The Prevention of Atrocities in Myanmar,News and Press Release,GW,Protection and Human Rights,5 Feb 2021,"Members of the UK Atrocity Prevention Working Group and its friends call upon Her Majesty’s Government to act swiftly, comprehensively and with conviction in response to the unjustifiable seizure of power from Myanmar’s fragile democracy., A robust, coordinated response, Having orchestrated genocide in Rakhine and faced little more than being banned from holidaying in the US, EU and UK, Min Aung Hlaing, head of the Myanmar military, is calculating there will be a similarly weak international response to this coup. It is essential that he is proven wrong., International coordination is vital and we welcome statements from the government that the United Kingdom will work with international partners to mobilise an international response. This should include targeted sanctions on military owned and controlled companies as recommended by the United Nations Fact-Finding Mission on Myanmar, working with international partners to build a coalition of countries imposing arms embargoes against Burma, and support for international justice processes at the International Criminal Court and International Court of Justice., We support Her Majesty’s Government in its work with partners to bring about such a response., Leverage prevention capabilities, The UK Atrocity Prevention Working Group exists with the aim to help improve the UK's prediction and prevention of mass atrocities. We therefore raise serious and urgent concerns of the increased risks ethnic minorities, democracy and human rights activists, and independent journalists in Myanmar now face., In 2017, in its report on the UK response to the 2017 atrocities in Rakhine, the Foreign Affairs Select Committee was clear that ‘the FCO must now learn lessons on atrocity prevention from the crisis to apply to Burma and elsewhere.’ The government did not. The following year the Committee was stronger still; ‘Everything we have heard as part of this inquiry has strengthened our belief that an atrocity prevention strategy is now more vital than ever. The Government needs to act urgently to produce a comprehensive atrocity prevention strategy and implementation plan to ensure it moves beyond words and towards concrete actions.’, Atrocity risks were already high in Myanmar. Those risks have now worsened.
For us it is clear, unless this gap in UK policy is urgently and meaningfully addressed, the absence of a clear articulate strategy on identity-based violence, genocide and crimes against humanity will once again be to the detriment of Myanmar’s ethnic minority populations., We urge the Government, once and for all, to acknowledge that its current approach to conflict and instability is not sufficient and special focus must be paid to preventing the very gravest crimes that are, once again, a real risk for minority populations and activists in Myanmar., Accountability and justice, Until now, the international community has been too slow and too distracted to ensure that those who are most responsible for the crimes committed in Rakhine in 2017 are brought to justice. The alarming events of the past 48 hours bring into the sharp focus the need to join the case against Myanmar at the International Court of Justice and to refer the situation in the country to the International Criminal Court., We support HMG in calling on Myanmar’s military leaders to, • Immediately and unconditionally release all those currently arbitrarily detained;
• Allow Parliament to resume and elected MPs to fulfil their mandate without impediment
• Immediately restore the Internet and all forms of communications We urge HMG to
• Use all avenues to improve the immediate protection and safeguarding of rights activists, journalists, and local leaders
• Make good use of its new independent Human Rights Sanction Regime, and apply targeted, hard hitting sanctions on military owned and controlled companies, as recommended by the United Nations Fact-Finding Mission on Myanmar
• Work with regional power brokers, especially Japan, as well as the United States and its other allies to build a coalition of conscience that will coordinate in applying such sanctions and communicating with the military leadership
• This coalition should also work to increase the number of countries implementing arms embargoes against Myanmar
• Urgently undertake a comprehensive risk analysis for Rakhine and the whole country and closely monitor the indicators of identity-based violence, genocide, and crimes against humanity
• Leverage atrocity prevention capabilities across HMG, state partners and civil society to assess and closely monitor indicators of identity-based mass violence, genocide and crimes against humanity – indicators commonly missing from UK risk analysis frameworks
• Establish a cross-cutting emergency communications protocol connecting UK state partners and local civil society to act as an early warning system
• Prioritise humanitarian assistance to the victims of conflict and human rights violations by the military, including via cross-border mechanisms
• Work with social media companies, in particular Facebook, to suspend the accounts of USDP and military leaders that have used their platforms to spread disinformation, fear, and incitement to violence. Encourage Facebook to stop allowing the military to use Facebook to recruit members using their Facebook pages, and to take down Facebook pages promoting military companies’ products
• Join the Gambia and other states by intervening in its case against Myanmar at the International Court of Justice. An announcement of intention to intervene does not need to wait until legal objections raised by Myanmar are resolved
• Publicly support the referral of the situation in Myanmar to the International Criminal Court 2., At the UN Security Council, we urge the UK to;
• Continue to push for an open meeting, invoking the Uniting for Peace mechanism if China or other states continue to block efforts and so move the conversation to the General Assembly
• Invite the United Nations Special Rapporteur on the situation of human rights in Myanmar to brief the Council. If China blocks this then
a. convene Arria formula meeting for the Special Rapporteur to brief the other 14 members and
b. urge the Secretary-General to step in, using his Article 99 powers to brief the council, and then sending the Special Rapporteur to brief on his behalf, • Lead calls for the establishment of a UN mandated global arms embargo.
• Push publicly for the referral of the situation in Myanmar to the ICC
• Ensure the UN country team in Myanmar fully implements the lessons of Human Rights Up Front and learns from its failure to do so in 2017, We reiterate our offers of support to Her Majesty’s Government during this crucial period for Myanmar and its people. Our channels of communication are always open and hope that in this time of acute concern, civil society expertise will be drawn upon.",https://reliefweb.int/report/myanmar/uk-civil-society-joint-statement-prevention-atrocities-myanmar
UK Civil Society Joint Statement on The Prevention of Atrocities in Myanmar,News and Press Release,Waging Peace,Protection and Human Rights,5 Feb 2021,"Members of the UK Atrocity Prevention Working Group and its friends call upon Her Majesty’s Government to act swiftly, comprehensively and with conviction in response to the unjustifiable seizure of power from Myanmar’s fragile democracy., A robust, coordinated response, Having orchestrated genocide in Rakhine and faced little more than being banned from holidaying in the US, EU and UK, Min Aung Hlaing, head of the Myanmar military, is calculating there will be a similarly weak international response to this coup. It is essential that he is proven wrong., International coordination is vital and we welcome statements from the government that the United Kingdom will work with international partners to mobilise an international response. This should include targeted sanctions on military owned and controlled companies as recommended by the United Nations Fact-Finding Mission on Myanmar, working with international partners to build a coalition of countries imposing arms embargoes against Burma, and support for international justice processes at the International Criminal Court and International Court of Justice., We support Her Majesty’s Government in its work with partners to bring about such a response., Leverage prevention capabilities, The UK Atrocity Prevention Working Group exists with the aim to help improve the UK's prediction and prevention of mass atrocities. We therefore raise serious and urgent concerns of the increased risks ethnic minorities, democracy and human rights activists, and independent journalists in Myanmar now face., In 2017, in its report on the UK response to the 2017 atrocities in Rakhine, the Foreign Affairs Select Committee was clear that ‘the FCO must now learn lessons on atrocity prevention from the crisis to apply to Burma and elsewhere.’ The government did not. The following year the Committee was stronger still; ‘Everything we have heard as part of this inquiry has strengthened our belief that an atrocity prevention strategy is now more vital than ever. The Government needs to act urgently to produce a comprehensive atrocity prevention strategy and implementation plan to ensure it moves beyond words and towards concrete actions.’, Atrocity risks were already high in Myanmar. Those risks have now worsened.
For us it is clear, unless this gap in UK policy is urgently and meaningfully addressed, the absence of a clear articulate strategy on identity-based violence, genocide and crimes against humanity will once again be to the detriment of Myanmar’s ethnic minority populations., We urge the Government, once and for all, to acknowledge that its current approach to conflict and instability is not sufficient and special focus must be paid to preventing the very gravest crimes that are, once again, a real risk for minority populations and activists in Myanmar., Accountability and justice, Until now, the international community has been too slow and too distracted to ensure that those who are most responsible for the crimes committed in Rakhine in 2017 are brought to justice. The alarming events of the past 48 hours bring into the sharp focus the need to join the case against Myanmar at the International Court of Justice and to refer the situation in the country to the International Criminal Court., We support HMG in calling on Myanmar’s military leaders to, • Immediately and unconditionally release all those currently arbitrarily detained;
• Allow Parliament to resume and elected MPs to fulfil their mandate without impediment
• Immediately restore the Internet and all forms of communications We urge HMG to
• Use all avenues to improve the immediate protection and safeguarding of rights activists, journalists, and local leaders
• Make good use of its new independent Human Rights Sanction Regime, and apply targeted, hard hitting sanctions on military owned and controlled companies, as recommended by the United Nations Fact-Finding Mission on Myanmar
• Work with regional power brokers, especially Japan, as well as the United States and its other allies to build a coalition of conscience that will coordinate in applying such sanctions and communicating with the military leadership
• This coalition should also work to increase the number of countries implementing arms embargoes against Myanmar
• Urgently undertake a comprehensive risk analysis for Rakhine and the whole country and closely monitor the indicators of identity-based violence, genocide, and crimes against humanity
• Leverage atrocity prevention capabilities across HMG, state partners and civil society to assess and closely monitor indicators of identity-based mass violence, genocide and crimes against humanity – indicators commonly missing from UK risk analysis frameworks
• Establish a cross-cutting emergency communications protocol connecting UK state partners and local civil society to act as an early warning system
• Prioritise humanitarian assistance to the victims of conflict and human rights violations by the military, including via cross-border mechanisms
• Work with social media companies, in particular Facebook, to suspend the accounts of USDP and military leaders that have used their platforms to spread disinformation, fear, and incitement to violence. Encourage Facebook to stop allowing the military to use Facebook to recruit members using their Facebook pages, and to take down Facebook pages promoting military companies’ products
• Join the Gambia and other states by intervening in its case against Myanmar at the International Court of Justice. An announcement of intention to intervene does not need to wait until legal objections raised by Myanmar are resolved
• Publicly support the referral of the situation in Myanmar to the International Criminal Court 2., At the UN Security Council, we urge the UK to;
• Continue to push for an open meeting, invoking the Uniting for Peace mechanism if China or other states continue to block efforts and so move the conversation to the General Assembly
• Invite the United Nations Special Rapporteur on the situation of human rights in Myanmar to brief the Council. If China blocks this then
a. convene Arria formula meeting for the Special Rapporteur to brief the other 14 members and
b. urge the Secretary-General to step in, using his Article 99 powers to brief the council, and then sending the Special Rapporteur to brief on his behalf, • Lead calls for the establishment of a UN mandated global arms embargo.
• Push publicly for the referral of the situation in Myanmar to the ICC
• Ensure the UN country team in Myanmar fully implements the lessons of Human Rights Up Front and learns from its failure to do so in 2017, We reiterate our offers of support to Her Majesty’s Government during this crucial period for Myanmar and its people. Our channels of communication are always open and hope that in this time of acute concern, civil society expertise will be drawn upon.",https://reliefweb.int/report/myanmar/uk-civil-society-joint-statement-prevention-atrocities-myanmar
Security Council Press Statement on Situation in Myanmar,News and Press Release,UN SC,Protection and Human Rights,4 Feb 2021,"SC/14430, The following Security Council press statement was issued today by Council President Barbara Woodward (United Kingdom):, The members of the Security Council expressed deep concern at the declaration of the state of emergency imposed in Myanmar by the military on 1 February and the arbitrary detention of members of the Government, including State Counsellor Aung San Suu Kyi and President Win Myint and others. They called for the immediate release of all those detained., The members of the Security Council emphasized the need for the continued support of the democratic transition in Myanmar. They stressed the need to uphold democratic institutions and processes, refrain from violence and fully respect human rights, fundamental freedoms and the rule of law. They encouraged the pursuance of dialogue and reconciliation in accordance with the will and interests of the people of Myanmar., The members of the Security Council expressed concern at the restrictions on civil society, journalists and media workers. They also called for safe and unimpeded humanitarian access to all people in need, including through the re‑establishment of United Nations relief flights., The members of the Security Council reiterated their strong support to regional organizations, in particular the Association of Southeast Asian Nations (ASEAN) and welcomed the ASEAN Chair’s Statement dated 1 February. They also reiterated their support to the Special Envoy of the Secretary-General on Myanmar for her good offices., The members of the Security Council reiterated the need to address the root causes of the crisis in Rakhine State and to create conditions necessary for the safe, voluntary, sustainable and dignified return of displaced persons., The members of the Security Council reaffirmed their strong commitment to the sovereignty, political independence, territorial integrity and unity of Myanmar., For information media. Not an official record.",https://reliefweb.int/report/myanmar/security-council-press-statement-situation-myanmar
Myanmar’s political crisis could spell humanitarian disaster if aid groups are restricted,News and Press Release,NRC,Protection and Human Rights,4 Feb 2021,"Reacting on the possible humanitarian fallout of the crisis, Secretary General of the Norwegian Refugee Council (NRC) Jan Egeland, said:, “We are deeply troubled that Myanmar’s political crisis could spell humanitarian disaster for 1 million vulnerable people if aid organisations are further restricted in delivering relief across the country. People’s ability to access humanitarian assistance was already limited in conflict areas prior to this week’s state of emergency, including in Kayin, Rakhine, Kachin and Shan states, and across Bago Region., As we begin to assess the implications that these political developments could have on our operations, we fear that humanitarian needs may escalate rapidly and with devastating consequences if we experience any further clampdown on our ability to deliver aid., We appeal to the de facto authorities, international donors, ASEAN nations and to China, to ensure that humanitarian access and protection of all vulnerable groups is at the forefront of political and diplomatic attention in the days ahead.”, For more information or to arrange an interview:, Contact NRC's global media hotline on +47 905 62329 or email media@nrc.no.",https://reliefweb.int/report/myanmar/myanmar-s-political-crisis-could-spell-humanitarian-disaster-if-aid-groups-are
"Atrocity Alert No. 238: Myanmar (Burma), Central African Republic and Sri Lanka",News and Press Release,GCR2P,"Peacekeeping and Peacebuilding
Protection and Human Rights
Safety and Security",3 Feb 2021,"Atrocity Alert is a weekly publication by the Global Centre for the Responsibility to Protect highlighting situations where populations are at risk of, or are enduring, mass atrocity crimes., MILITARY COUP IN MYANMAR POSES IMMINENT THREAT TO ALL CIVILIANS, The situation in Myanmar (Burma) remains tense after the military -- also known as the Tatmadaw -- seized power in a coup early on Monday, 1 February. The military's Commander-in-Chief, General Min Aung Hlaing, was placed in charge of the country. The coup began with the mass detention of various government officials from the National League for Democracy (NLD), including President U Win Myint, State Counsellor Aung San Suu Kyi and the chief ministers of all 14 states. The military have declared a state of emergency for a period of one year, with troops deployed in all of Myanmar's main cities., Myanmar's armed forces previously ruled the country from 1962-2011, overseeing the violent repression of the democracy movement and waging war against several ethnic armed groups. Despite the beginning of a transition to civilian rule in 2011, the military retained control of significant ministries within the government, maintained 25 percent of seats in parliament, and controlled large sections of the economy. Although the NLD overwhelmingly won the 2015 elections, enabling Aung San Suu Kyi to become de facto leader of the government, the Tatmadaw continued to commit atrocities., Myanmar is currently defending itself at the International Court of Justice against accusations of violating the Genocide Convention with regard to atrocities committed against the minority Rohingya population during ""clearance operations"" in Rakhine State during 2017. The UN's Fact-Finding Mission on Myanmar has also accused the military of possible crimes against humanity and war crimes committed in Kachin, Rakhine and Shan states., Monday's coup was launched in response to the NLD's victory in the November 2020 elections, where it comprehensively defeated military-backed candidates. The coup not only reverses progress made over the past decade, the reimposition of military rule poses a grave and imminent threat to all civilians across Myanmar., In response to the coup, UN Secretary-General António Guterres has urged ""the military leadership to respect the will of the people of Myanmar and adhere to democratic norms."" Meanwhile, the UN Special Rapporteur on the situation of human rights in Myanmar, Tom Andrews, said that, ""decisive action is imperative, including the imposition of strong targeted sanctions, and an arms embargo."", The UN Security Council held a closed meeting to discuss Myanmar on Tuesday, 2 February, but issued no formal statement or resolution. Dr. Simon Adams, Executive Director of the Global Centre for the Responsibility to Protect, has said that, ""General Min Aung Hlaing rightfully belongs at the International Criminal Court for atrocities that were previously committed under his command. The entire international community should now impose an arms embargo and targeted sanctions on all senior Tatmadaw officers. Military-controlled economic entities should also be sanctioned. The climate of impunity and inaction that has emboldened Myanmar's generals and led to the reimposition of military rule must end."", 'APOCALYPTIC' CRISIS MARKS 2ND ANNIVERSARY OF PEACE DEAL IN THE CENTRAL AFRICAN REPUBLIC, On Saturday, 6 February, the Central African Republic (CAR) will mark the second anniversary of the signing of its ""Political Agreement for Peace and Reconciliation."" Despite the agreement being hailed as a historic achievement, the anniversary will be overshadowed by renewed fighting. Former Prime Minister Martin Ziguélé described the current crisis in the country as ""apocalyptic,"" citing daily violence perpetrated by an alliance of predatory armed groups, the Coalition of Patriots for Change (CPC). Fighters from the CPC currently have the capital, Bangui, encircled., Since the CPC launched their offensive against Bangui in December, 205,000 civilians have been forced to flee. According to the UN Refugee Agency (UNHCR), armed groups are also present at sites where displaced communities are sheltering in Batangafo and Bria, posing serious risks to vulnerable civilians. Reports indicate that some of these armed groups continue to forcibly recruit or attack civilians on the basis of religious or ethnic identity. Boris Cheshirkov, spokesman for UNHCR, warned that, ""we hear about looting, sexual violence that is increasing rapidly and the situation is really worrying."", During December the Human Rights Division of the UN peacekeeping mission in the Central African Republic (MINUSCA) documented numerous violations and abuses of human rights and international law, including killing civilians, sexual violence, torture, denial of humanitarian access and kidnappings. Armed groups who signed the 2019 peace agreement were responsible for 90 percent of these incidents. Many perpetrators of past atrocities also continue to hold command positions inside the CPC., The peace agreement aimed to end more than five years of endemic armed conflict in CAR. However, this latest violence threatens to undo any tentative progress made towards stability. The UN Security Council must ensure that the CAR government and MINUSCA have the military capacity to defend Bangui and protect civilians from further attack., IMPUNITY FOR WAR CRIMES IN SRI LANKA INCREASES RISK OF RECURRENCE, Last Wednesday, 27 January, the Office of the UN High Commissioner for Human Rights (OHCHR) warned that ongoing impunity for atrocities perpetrated during Sri Lanka's 1983-2009 civil war has put the country on an ""alarming path towards recurrence of grave human rights violations."", The armed conflict between the government of Sri Lanka and the Liberation Tigers of Tamil Eelam (LTTE) armed group was marked by grave human rights violations and abuses, including extrajudicial killings, enforced disappearances and sexual violence perpetrated by both sides. From January 2009 onwards, Sri Lankan government forces intensified their military offensive against regions of the country held by the LTTE and both sides are alleged to have perpetrated war crimes and crimes against humanity. In May 2009 the last LTTE-held areas of the country fell and the government declared victory., OHCHR's latest report highlights negative trends that have ""profoundly changed the environment for reconciliation, accountability and human rights"" in Sri Lanka since the end of the civil war. This includes the appointment of individuals implicated in alleged war crimes and crimes against humanity to senior military positions, such as the Army Chief and Secretary to the Ministry of Defense. OHCHR also noted increasing marginalization of the country's Tamil and Muslim minorities and divisive rhetoric from state officials., Discrimination and violence targeting Muslims has accelerated since the April 2019 Easter Sunday terrorist attacks that claimed the lives of 277 people. Muslim communities have also sometimes been blamed for the spread of COVID-19., Although the government initially supported some post-war accountability initiatives at the UN Human Rights Council (HRC) -- including co-sponsoring several resolutions on ""promoting reconciliation, accountability and human rights in Sri Lanka"" -- it failed to uphold its commitments. The government agreed to establish four transitional justice mechanisms, including a commission on truth, reconciliation and non-recurrence, and a judicial mechanism to investigate alleged violations of international humanitarian and human rights law. More than a decade since the end of the war, neither the commission nor the judicial mechanism have been established and the government has failed to prosecute state agents implicated in war crimes., In support of the Sri Lanka report, the UN High Commissioner for Human Rights, Michelle Bachelet, said that, ""it is time for international action to ensure justice for international crimes."" Bachelet called on states to pursue potential prosecutions under the principle of universal jurisdiction and to consider targeted sanctions against alleged perpetrators. OHCHR also called on the HRC to support the creation of an investigative mechanism to collect and preserve evidence of atrocities in Sri Lanka.",https://reliefweb.int/report/myanmar/atrocity-alert-no-238-myanmar-burma-central-african-republic-and-sri-lanka
