title,type,source,theme,date,body,link
Soaring concern for human rights and human lives as Russia invades Ukraine,News and Press Release,Amnesty,"Peacekeeping and Peacebuilding
Protection and Human Rights",24 Feb 2022,"Amnesty International calls for unerring respect for international human rights and humanitarian law, following Russia’s multi-pronged attack on Ukraine this morning., “Our worst fears have been realized. After weeks of escalation, a Russian invasion that is likely to lead to the most horrific consequences for human lives and human rights has begun,” said Amnesty International’s Secretary General Agnès Callamard., “As rockets are falling on Ukrainian military bases, and the first reports are coming in of the use of indiscriminate weapons by the Russian army, Amnesty International re-iterates its call on all parties to adhere strictly to international humanitarian law and international human rights law. Civilian lives, homes and infrastructure must be protected; indiscriminate attacks and the use of prohibited weapons such as cluster munitions must not take place. We also repeat our call to allow and facilitate immediate access for humanitarian agencies to provide assistance to civilians affected by the hostilities., As rockets are falling on Ukrainian military bases, and the first reports are coming in of the use of indiscriminate weapons by the Russian army, Amnesty International re-iterates its call on all parties to adhere strictly to international humanitarian law and international human rights law"" Agnès Callamard, Amnesty International’s Secretary General, “Amnesty International will be monitoring the situation closely to expose violations of international law by all parties.”, Expanded armed conflict between the two countries erupted in the early morning on 24 February with the Russian army subjecting Ukrainian military and air bases to heavy shelling, rocket artillery, and missile attacks. Meanwhile tank columns invaded Ukraine’s territory along the entire length of the border., Background, Early in the morning of 24 February, Russia launched an invasion on Ukraine, with reports of troops crossing the border to the north and south, explosions in multiple cities including the capital Kyiv. On at least one occasion, in Kharkiv, video footage shows the tail section of a rocket fired from a Smerch heavy multiple rocket launcher left sticking out of the pavement. Deliberate attacks on civilians and civilian property, and indiscriminate attacks that kill or injure civilians constitute war crimes., Amnesty International has previously warned of the devastating human rights risks of further armed conflict between Russia and Ukraine, including threats to civilian lives, livelihoods and infrastructure, and potential acute food shortages and mass displacement. The organization has documented the severe human rights toll of the 2014-2015 conflict in eastern Ukraine, in which war crimes and crimes against humanity were committed.",https://reliefweb.int/report/ukraine/soaring-concern-human-rights-and-human-lives-russia-invades-ukraine
"Russia, Ukraine & International Law: On Occupation, Armed Conflict and Human Rights - Questions and Answers [EN/RU/PT]",News and Press Release,HRW,"Peacekeeping and Peacebuilding
Protection and Human Rights",23 Feb 2022,"On February 24, President Putin declared war against Ukraine, and missile and shelling attacks began against multiple Ukrainian cities., (Kyiv) – Russia’s parliament adopted a resolution on February 16, 2022 requesting President Vladimir Putin to recognize as independent states two areas in eastern Ukraine held by Russia-backed armed groups., On February 21, President Putin signed two decrees recognizing the two areas’ independence and submitted them to parliament for ratification. Following that, he issued orders to Russia’s armed forces, which have been amassing at the border with Ukraine for months, to carry out “peacekeeping” in the self-proclaimed “Donetsk People’s Republic”(“DNR”) and “Luhansk People’s Republics” (“LNR”)., On February 22, the Federation Council, the upper chamber of Russia’s parliament, approved Putin’s request to deploy the armed forces., In public comments on February 22, Putin stated that the boundaries of the territories whose independence Russia has recognized extend to substantial areas of the Donetsk and Luhansk regions that are under Ukrainian government control., Fighting has escalated in Ukraine’s eastern region of Donbas amid Russia’s unprecedented military build-up along its border with Ukraine. Since mid-February, the Special Monitoring Mission of the Organization for Security and Co-operation in Europe (OSCE) has been reporting significant daily increases in violations of a 2014 ceasefire agreement in conflict-affected areas along the line of contact., Irrespective of any self-proclaimed label, under international law, including the Geneva Conventions, Russian troops in Ukraine are an occupying force. The situation in eastern Ukraine, if Russian troops formally enter the territory, would fall within the meaning of occupation in the Fourth Geneva Convention of 1949, as discussed below. Neither sovereignty claims by local “authorities” in the self-proclaimed “LNR” or “DNR”, nor their recognition as independent by the Russian government, affects the applicability of the international law of occupation., The armed conflict between government forces and Russia-backed armed groups has taken a heavy toll on civilians in eastern Ukraine. The conflict, ongoing for almost eight years, has killed over 16,000 people, including both combatants and civilians, and has displaced close to 1.5 million. The fighting has also led to widespread damage and destruction of civilian infrastructure, including homes, hospitals, and schools on both sides of the 427-kilometer line of contact, which separates areas held by Ukrainian government forces from those under the control of the armed groups from “DNR” and “LNR”.",https://reliefweb.int/report/ukraine/russia-ukraine-international-law-occupation-armed-conflict-and-human-rights-questions
UN Human Rights Chief urges an immediate halt to the Russian Federation’s military action against Ukraine [EN/RU],News and Press Release,OHCHR,Protection and Human Rights,24 Feb 2022,"GENEVA (24 February 2022) – UN High Commissioner for Human Rights Michelle Bachelet on Thursday said she was deeply alarmed about the Russian Federation’s military attack against Ukraine., “Civilians in various parts of Ukraine were awoken by sounds of heavy bombardment and are terrified of further escalation, with many fleeing their homes,” Bachelet said. “This military action clearly violates international law and puts at risk countless civilian lives. It must be immediately halted.”, “States that fail to take all reasonable measures to settle their international disputes by peaceful means fall short of complying with their obligation to protect the right to life,” Bachelet stressed., Reports have emerged of military strikes near major cities with significant populations, including Kharkiv, Kramatorsk, Odesa, Mariupol and the capital, Kyiv., “The protection of the civilian population must be a priority. The use of explosive weapons in populated areas should – at all costs – be avoided,” Bachelet said., The High Commissioner called for full respect for international humanitarian law, in particular the four Geneva Conventions of 1949 and their first additional protocol of 1977, as well as international human rights law. In the conduct of hostilities, the principles of distinction, proportionality and precautions must be fully respected, in particular by taking all required measures to protect the civilian population and civilian objects from the effects of the hostilities., The UN Human Rights Monitoring Mission remains in the country and will continue to closely monitor and report on the situation., “An information war is also under way and it is particularly crucial at this time that we continue to closely monitor and attempt to verify reports of human rights violations, including civilian casualties, damage to civilian objects, including critical infrastructure, and other impact on human rights on the ground,” Bachelet said., ENDS, For more information and media requests, please contact:
Ravina Shamdasani - + 41 22 917 9169 / ravina.shamdasani@un.orgor
Liz Throssell + 41 22 917 9296 / elizabeth.throssell@un.org",https://reliefweb.int/report/ukraine/un-human-rights-chief-urges-immediate-halt-russian-federation-s-military-action
WFP Executive Director Statement on impact of conflict in Ukraine,News and Press Release,WFP,Food and Nutrition,24 Feb 2022,"ROME – We are deeply concerned about the evolving conflict in Ukraine and its potential impact on access to food for civilians in affected areas and on our operations globally. Our thoughts are with all those who have been caught up in this crisis and we echo the UN Secretary General’s call for an immediate ceasefire., The United Nations World Food Programme (WFP) team is on the ground, and we are ready to step up as needed provided that access is granted, and resources are available. We appeal to all parties to ensure that affected communities have continued access to any humanitarian support they may require and that the safety of humanitarian staff on the ground is guaranteed., Conflict is a main driver of hunger and food insecurity in the world. We now have 283 million people marching towards starvation with 45 million knocking on famine’s door. The world cannot afford to let another conflict drive the numbers of hungry people even higher., The Black Sea basin is one of the world’s most important areas for grain and agricultural production, and the food security impact of the conflict will likely be felt beyond Ukraine’s border, especially on the poorest of the poor. Interruption to the flow of grain out of the Black Sea region will increase prices and add further fuel to food inflation at a time when its affordability is a concern across the globe following the economic damage caused by the Covid-19 pandemic., WFP operated in eastern Ukraine from 2014 to 2018, reaching more than one million people through cash, food vouchers or locally purchased food rations, while operating in both government- and non-government-controlled areas. We remain committed to support all affected populations in Ukraine and in neighbouring countries as required., The United Nations World Food Programme is the world’s largest humanitarian organization, saving lives in emergencies and using food assistance to build a pathway to peace, stability and prosperity for people recovering from conflict, disasters and the impact of climate change., Contact, George Fominyen, WFP/ Rome,
Mob. +39 3499336721, Abeer Etefa, WFP/Cairo,
Mob. +20 106 6634352, Tomson Phiri, WFP/Geneva,
Mob. +41 79 842 8057, Nina Valente, WFP/ London,
Mob. +44 (0)796 8008 474, Martin Rentsch, WFP/Berlin,
Mob +49 160 99 26 17 30, Shaza Moghraby, WFP/New York,
Mob. + 1 929 289 9867, Steve Taravella, WFP/ Washington,
Mob. +1 202 770 5993",https://reliefweb.int/report/ukraine/wfp-executive-director-statement-impact-conflict-ukraine
Statement by the Humanitarian Coordinator in Ukraine Osnat Lubrani [EN/RU/UK],News and Press Release,OCHA,Protection and Human Rights,24 Feb 2022,"(Kyiv, 24 February 2021). As we try to understand the evolving situation in different parts of the country, I wanted to express our solidarity with the Ukrainian people. The United Nations and our humanitarian partners are committed to staying and delivering. We are here to support the people exhausted by years of conflict and we are prepared to respond in case of any increase in humanitarian needs., Humanitarian assistance is guided by the four principles of humanity, neutrality, impartiality and independence. Our aim is always to provide the most vulnerable civilians with critical humanitarian relief supplies and services, regardless of who or where they are. We remind all parties to uphold their obligations under international humanitarian law., For more information, please contact:, Amanda Pitt, UN Office for the Coordination of Humanitarian Affairs (OCHA), Tel.: +380 50 380 7943 | Email: pitta@un.org, Lizaveta Zhuk, OCHA in Ukraine, lizaveta.zhuk@un.org, Tel. +380 50 344 16 94",https://reliefweb.int/report/ukraine/statement-humanitarian-coordinator-ukraine-osnat-lubrani-enruuk
Statement by the Humanitarian Coordinator in Ukraine Osnat Lubrani [EN/RU/UK],News and Press Release,UN RC/HC Ukraine,Protection and Human Rights,24 Feb 2022,"(Kyiv, 24 February 2021). As we try to understand the evolving situation in different parts of the country, I wanted to express our solidarity with the Ukrainian people. The United Nations and our humanitarian partners are committed to staying and delivering. We are here to support the people exhausted by years of conflict and we are prepared to respond in case of any increase in humanitarian needs., Humanitarian assistance is guided by the four principles of humanity, neutrality, impartiality and independence. Our aim is always to provide the most vulnerable civilians with critical humanitarian relief supplies and services, regardless of who or where they are. We remind all parties to uphold their obligations under international humanitarian law., For more information, please contact:, Amanda Pitt, UN Office for the Coordination of Humanitarian Affairs (OCHA), Tel.: +380 50 380 7943 | Email: pitta@un.org, Lizaveta Zhuk, OCHA in Ukraine, lizaveta.zhuk@un.org, Tel. +380 50 344 16 94",https://reliefweb.int/report/ukraine/statement-humanitarian-coordinator-ukraine-osnat-lubrani-enruuk
Statement from ICRC President Peter Maurer on the conflict in Ukraine [EN/RU],News and Press Release,ICRC,"Peacekeeping and Peacebuilding
Protection and Human Rights",24 Feb 2022,"This new phase of the fighting in Ukraine has sent an ominous chill down my spine. The intensification and spread of the conflict risk a scale of death and destruction that are frightening to contemplate, given the immense military capacities involved., We already see the immediate consequences for civilians, with the latest intensification triggering new displacement. Residents in Donbas and elsewhere have already endured eight years of conflict. Now I fear increased suffering, with the potential of massive casualty numbers and extensive destruction of civilian objects like water and electricity plants, as well as mass displacement, trauma, family separation, and missing persons., It is ICRC's long experience that miscalculations, a lack of understanding and faulty assumptions to assess potential civilian impacts of major combat operations can have terrible effects., We ask those involved in that fighting to take into account that:, Parties to the conflict in Ukraine must adhere to international humanitarian law, including the four 1949 Geneva Conventions and its First Additional Protocol from 1977, as well as ensure the protection of the civilian population and detainees. They must refrain from attacks that violate the rules of the conduct of hostilities or prohibitions on means and methods of warfare. The use of weapons with wide area effects should be avoided in populated areas., Attacks must not be directed against civilian objects. Essential infrastructure must be spared, including water, gas and electrical systems that, for instance, provide civilian homes, schools and medical facilities with vital water and electricity supplies. Attacks carried out with new technologies and cyber means must also respect international humanitarian law., Space for neutral, impartial and independent humanitarian action must be protected so that aid actors like the Ukrainian Red Cross, the International Committee of the Red Cross (ICRC), and the wider Red Cross and Red Crescent Movement can maintain access to civilians.
The ICRC's priority is to assist those in need. This week we delivered 3,000 litres of potable water to Dokuchaevsk hospital and sent 7,000 litres to Donetsk municipality. Recent work also includes visits to places of detention to help improve hygiene and nutrition. The security situation permitting, our teams now in Ukraine will continue their work to repair vital infrastructure, support health facilities with medicines and equipment, and support families with food and hygiene items. We will also continue our bilateral and confidential dialogue with the parties to the conflict to protect those affected by the fighting., We call for all states to do everything in their power and influence to avoid escalating a conflict whose cost and consequences for civilian populations outpaces the capacity to protect and assist them., The ICRC has seen many conflicts start and escalate in recent years, but too few of them end, and in each one it is the civilian populations that bear the consequences., Note to editors:, A video statement by President Peter Maurer will be available shortly on our newsroom and global digital channels., Established in 1863, the ICRC operates worldwide helping people affected by conflict and armed violence and promoting the laws that protect victims of war. A neutral, independent and impartial organization, its mandate stems from the Geneva Conventions of 1949. It is based in Geneva, Switzerland, and works in more than 100 countries., For more information, please contact:, Florian Seriex, ICRC, Geneva (English, French), +41 79 574 06 36 fseriex@icrc.org, Daisy Baldwin, ICRC, London (English) +44 7492 704145 dbaldwin@icrc.org",https://reliefweb.int/report/ukraine/statement-icrc-president-peter-maurer-conflict-ukraine-enru
"ACNUR: El Alto Comisionado de la ONU para los Refugiados, Filippo Grandi, extremadamente preocupado por la situación en Ucrania",News and Press Release,UNHCR,Protection and Human Rights,24 Feb 2022,"Estamos muy preocupados por el rápido deterioro de la situación y por las acciones militares que están teniendo lugar en Ucrania., Las consecuencias humanitarias para la población civil serán devastadoras. En la guerra no hay vencedores, sino incontables vidas que quedarán destrozadas., Ya hemos visto informes sobre víctimas y personas que empiezan a huir de sus hogares buscando seguridad. Las vidas de los civiles y las infraestructuras civiles se deben proteger y salvaguardar en todo momento, de acuerdo con el Derecho Internacional Humanitario., ACNUR está trabajando con las autoridades, las Naciones Unidas y otros socios en Ucrania y está preparado para proporcionar asistencia humanitaria siempre que sea necesario y que sea posible. Para ello, se tiene que garantizar la seguridad y el acceso para el trabajo humanitario., La Agencia de la ONU para los Refugiados también está trabajando con los gobiernos de los países vecinos, pidiendo que mantengan las fronteras abiertas para aquellas personas que buscan seguridad y protección. Estamos dispuestos a apoyar los esfuerzos de todos para responder a cualquier situación de desplazamiento forzado., Para ello, hemos intensificado nuestras operaciones y reforzado nuestra capacidad en Ucrania y en los países limítrofes., Seguimos firmemente comprometidos en ayudar a todas las poblaciones afectadas en Ucrania y en los países de la región.",https://reliefweb.int/report/ukraine/acnur-el-alto-comisionado-de-la-onu-para-los-refugiados-filippo-grandi-extremadamente
"Déclaration : Filippo Grandi, Haut Commissaire des Nations Unies pour les réfugiés, profondément préoccupé par la situation en Ukraine",News and Press Release,UNHCR,Protection and Human Rights,24 Feb 2022,"Nous sommes extrêmement préoccupés par la détérioration rapide de la situation et par les opérations militaires en cours en Ukraine., Les conséquences humanitaires sur les populations civiles seront dévastatrices. Dans une guerre, il n’y a pas de gagnant, mais d’innombrables vies seront brisées., Nous recevons déjà des informations faisant état de victimes et de personnes qui commencent à fuir leurs foyers en quête d’abri. Les vies et les infrastructures civiles doivent être protégées et préservées en toutes circonstances, conformément au droit international humanitaire., Le HCR travaille en collaboration avec les autorités, les Nations Unies et d’autres partenaires en Ukraine et se tient prêt à fournir une assistance humanitaire partout où cela est nécessaire et possible. À cet effet, la sécurité et l’accès pour les efforts humanitaires doivent être garantis., Le HCR travaille également avec les gouvernements des pays voisins, les appelant à garder les frontières ouvertes pour les personnes en quête de sécurité et de protection. Nous sommes prêts à soutenir les efforts de tous pour répondre à toute situation de déplacement forcé., En conséquence, nous avons renforcé nos opérations et nos capacités en Ukraine et dans les pays voisins., Nous restons fermement engagés à soutenir toutes les populations affectées en Ukraine et dans les pays de la région.",https://reliefweb.int/report/ukraine/d-claration-filippo-grandi-haut-commissaire-des-nations-unies-pour-les-r-fugi-s
Statement on the Situation in Ukraine: IOM Director General António Vitorino,News and Press Release,IOM,Protection and Human Rights,24 Feb 2022,"Geneva - We are extremely worried about the escalation of military action in Ukraine and the deteriorating humanitarian situation., We reiterate the United Nations Secretary General António Guterres’ call for an immediate cessation in hostilities and the protection of civilians and civilian infrastructure., Eight years of conflict in Ukraine have displaced over 1.4 million people who now rely on assistance to meet their daily needs. This escalation will only deepen the humanitarian needs and compound the suffering of millions of families., IOM, alongside the United Nations and the humanitarian community, is committed to staying and delivering vital assistance to the people of Ukraine and stands ready to respond to the emerging humanitarian needs in the country and the region, in close coordination with governments and partners., We will continue to operate in a neutral and impartial manner, prioritizing the humanitarian imperative.",https://reliefweb.int/report/ukraine/statement-situation-ukraine-iom-director-general-ant-nio-vitorino
UNICEF Ukraine Humanitarian Situation Report (24 February 2022),Situation Report,UNICEF,"Coordination
Education
Health
Logistics and Telecommunications
Protection and Human Rights
Water Sanitation Hygiene",24 Feb 2022,"Highlights, UNICEF, together with partners, is at the forefront of the humanitarian response in eastern Ukraine and continues to reach vulnerable children and families affected by the conflict with essential services including health, education, protection, as well as water and sanitation. UNICEF is ready to scale up its humanitarian efforts to respond to the growing humanitarian needs across the country., UNICEF is seeking US$ 66.4 million to provide access to basic services including water and sanitation, immunization and health care, schooling and learning, psychosocial support, and emergency cash assistance for up to 7.5 million children., Background, On 24 February, the Russian Federation announced a military operation on Ukraine that is likely to have a significant impact on the lives of children and families in communities throughout the country. There have been some movements of people from non-government-controlled areas into the Russian Federation. It remains unclear whether large scale movements of population will occur., The security situation along the line of contact has been very volatile. On 21 February 2022, the Russian Federation officially recognized the independence of non-government-controlled areas of Donetsk and Luhansk. On 23 February, Ukraine announced that it would declare a nationwide state of emergency starting 24 February., Now in its eighth year, the armed conflict in eastern Ukraine has taken a heavy toll on the civilian population of 3.4 million people, including 510,000 children living in Donetsk and Luhansk regions. This protracted crisis has disrupted the daily lives of children and families living on both sides of the line of contact between government and nongovernment-controlled areas, leaving them in continuous need of humanitarian assistance. The adverse effects of this crisis are compounded by the socio-economic and health impact of the COVID-19 pandemic, which has put significant strain on the most vulnerable families and children. A recent polio outbreak in western Ukraine has further challenged the country’s already fragile healthcare system.",https://reliefweb.int/report/ukraine/unicef-ukraine-humanitarian-situation-report-24-february-2022
CARE Statement: Conflict escalation in Ukraine,News and Press Release,CARE,Protection and Human Rights,24 Feb 2022,"As conflict reignites in Ukraine CARE is deeply concerned about the protection of civilians. Our thoughts are with all those in affected regions. Violence is never the solution., We urge all parties to the conflict to agree to an immediate cessation of hostilities and to adhere to their obligations under international humanitarian law., We must not underestimate the human suffering of renewed conflict in Ukraine – it will result in increased civilian casualties, massive displacement and soaring humanitarian needs. This conflict escalation will lead to a devastating impact on already damaged civil infrastructure, further restricting peoples’ movements and disrupt essential public services such as water, power, transport, markets and banking., Before any of the most recent developments, some 2.9 million were already in need of humanitarian assistance. Each day is a struggle for millions. Water, gas, and electricity supplies are limited. The combination of cold, Covid-19, limitations on movement, and chronic uncertainty make meeting basic needs a challenge. After eight years of conflict, the humanitarian needs are already significant., This context becomes yet more complex as people look to flee to safety. It is currently winter in Ukraine, with temperatures plummeting well below zero in some parts of the country. This adds additional challenges to survival should millions be forced to flee their homes without provisions or shelter., CARE is particularly worried about the situation for women and girls in this conflict. They are particularly at risk when it comes to gender-based violence, exploitation, discrimination, and poor access to vital health services. For example, in the conflict-affected areas pregnant and breastfeeding women already lack access to sexual and reproductive health services, such as prenatal and postnatal care or safe childbirth options.",https://reliefweb.int/report/ukraine/care-statement-conflict-escalation-ukraine
Statement on the situation in Ukraine attributed to UN High Commissioner for Refugees Filippo Grandi [EN/AR],News and Press Release,UNHCR,Protection and Human Rights,24 Feb 2022,"We are gravely concerned about the fast-deteriorating situation and ongoing military action in Ukraine., The humanitarian consequences on civilian populations will be devastating. There are no winners in war, but countless lives will be torn apart., We have already seen reports of casualties and people starting to flee their homes to seek safety. Civilian lives and civilian infrastructure must be protected and safeguarded at all times, in line with International Humanitarian Law., UNHCR is working with the authorities, UN and other partners in Ukraine and is ready to provide humanitarian assistance wherever necessary and possible. To that effect, security and access for humanitarian efforts must be guaranteed., UNHCR is also working with governments in neighboring countries, calling on them to keep borders open to those seeking safety and protection. We stand ready to support efforts by all to respond to any situation of forced displacement., Accordingly, we have stepped up our operations and capacity in Ukraine and neighbouring countries., We remain firmly committed to support all affected populations in Ukraine and countries in the region.",https://reliefweb.int/report/ukraine/statement-situation-ukraine-attributed-un-high-commissioner-refugees-filippo-grandi
Children's lives and wellbeing at risk in Ukraine,News and Press Release,Plan International,Protection and Human Rights,24 Feb 2022,"We are deeply concerned by the escalation of hostilities in Ukraine which is putting the lives and wellbeing of children at risk., Dr Unni Krishnan, Global Humanitarian Director, Plan International said:, ""Our thoughts are with the children and young people of Ukraine today and we are concerned for their lives and wellbeing. We are deeply saddened to see the shocking escalation of the conflict and heavy weapons fire and join the international call for an immediate cessation of hostilities., ""This conflict poses a major threat to life and will cause further suffering to the people of Ukraine., ""We urge all parties to respect their obligations under international humanitarian and human rights, and ensure the protection of children from harm. At no time, must any parties attack the facilities that children need such as health services, schools, water and the vital supplies of power that are needed to keep children warm."", FAMILIES MUST BE ALLOWED TO SEEK REFUGE AND SUPPORT, Families who are forced to leave their homes must be allowed to seek refuge and support. All countries must commit to their obligations under the UN Convention on Refugees. The principle of non-refoulement must be respected meaning that no one should be returned to a country where they would face harm., The escalation of hostilities is taking a heavy toll on the physical and mental wellbeing and living standards of children, women and others who are in urgent need of humanitarian assistance., Protection, including child protection and the prevention of gender-based violence, access to water, food and health services, and education are among the greatest needs, especially for families displaced from their homes. Military escalation could lead to an increase in trafficking of people, especially women and children. Plan International urges all authorities concerned to respect the human rights of children and humanitarian access for organisations providing support for communities in the impacted areas.",https://reliefweb.int/report/ukraine/childrens-lives-and-wellbeing-risk-ukraine
IRC Response on Russian attack on Ukraine,News and Press Release,IRC,Protection and Human Rights,24 Feb 2022,"New York, NY, February 24, 2022 — David Miliband, CEO & President of the International Rescue Committee, said,, ""Today's Russian attack on Ukraine raises the specter of major civilian harm and massive displacement. The IRC will mobilize resources and partners to assist those who are vulnerable and displaced, adhering at all stages to humanitarian principles. We know that resorting to violence to settle territorial disputes causes incalculable damage to people and property, and call attention to the vital importance of international humanitarian law in this conflict. We have seen a growing Age of Impunity in conflicts around the world, and deplore this latest evidence of major states treating the UN Charter as an optional extra in their decision-making.""",https://reliefweb.int/report/ukraine/irc-response-russian-attack-ukraine
Refugees International Warns of Displacement and Suffering in Russia’s War with Ukraine,News and Press Release,RI,Protection and Human Rights,24 Feb 2022,"Please see below statement from Refugees International President Eric P. Schwartz:, ""In going to war against Ukraine, Russia is creating a crisis that risks displacement and suffering on a scale that could surpass any seen in Europe in decades. Millions of people are in danger. As efforts to deter Russia fail, governments of the world must be prepared to provide assistance and protection for people who are forced to flee, as well as those who may become civilian victims of military action., The European Union, United States, and like-minded countries must work through the United Nations and in close coordination with local civil society to deliver life-saving aid to those who need it. All parties must allow unimpeded access to humanitarians delivering this aid., The EU and its Member States, the United States, and other donor countries should provide financial support to fund humanitarian efforts inside Ukraine, including for internally displaced people. There are already 2.9 million people in need of humanitarian aid in Ukraine, of whom 1.6 million live in non-government-controlled areas (NGCAs), and more than 1.4 million are internally displaced. The UN estimates that 54 percent of people in need of assistance are women, 30 percent are elderly, 13 percent are children, and 13 percent have disabilities. An effective response will need to meet the specific needs of these populations now and in the long-term., Countries neighboring Ukraine must also increase their capacity to welcome people crossing borders to seek safety. They must ensure access to territory, adequate reception conditions, and a fair asylum process. Other EU Member States and NATO allies should show solidarity by providing support to Ukraine's neighbors and agreeing to relocate asylum seekers or resettle refugees., Urgent action is needed to prevent an already dire humanitarian situation from becoming far worse."", *For more information or to arrange an interview, please contact Refugees International's VP for Strategic Outreach Sarah Sheffer at ssheffer@refugeesinternational.org. *",https://reliefweb.int/report/ukraine/refugees-international-warns-displacement-and-suffering-russia-s-war-ukraine
"OSCE SMM Spot Report 7/2022: Members of the armed formations threatened an SMM patrol and seized UAV equipment near Rodakove, Luhansk region [EN/RU/UK]",News and Press Release,OSCE,Peacekeeping and Peacebuilding,23 Feb 2022,"On the morning of 23 February, an SMM patrol was conducting a pre-announced SMM mini-unmanned aerial vehicle (UAV) flight to monitor the security situation north of Rodakove (non-government-controlled, 22km west of Luhansk), about 10km south of the contact line, when it was approached by two armed members of the armed formations. They showed signs of agitation and requested that the SMM change the location. The patrol members also saw a third individual, wearing a uniform with a Russian Federation flag patch on his shoulder. The Mission moved approximately 600m to the south., At the second location, as the SMM was preparing to launch the UAV, patrol members saw a green Lada approaching at speed with two armed members of the armed formations who were shouting at the patrol and threatening to destroy the UAV. The Mission aborted the flight and again relocated, this time to the southern edge of Rodakove., At the third location, soon after the UAV's launch, the Mission again saw the same green car approaching, this time with three armed members of the armed formations. The SMM observed the members of the armed formations exiting the car and shouting at the SMM. One of them loaded his rifle. Another forcibly took the UAV's control panel from the SMM and attempted, unsuccessfully, to land the UAV. Having failed, he returned the control panel to the SMM and requested that the UAV be landed. However, despite every effort, the SMM was unable to regain control of the UAV, which was lost as a result. The members of the armed formations then ordered the SMM to hand over the UAV's memory card. The Mission explained that the card was in the UAV, after which the members of the armed formations again took the control panel and inspected it in search of the memory card. While thus occupied, they become more agitated and aggressive. The SMM did not attempt to reclaim the panel and immediately left the area., The OSCE Permanent Council Decision No. 1117 specifies that the SMM shall have safe and secure access throughout Ukraine. Unrestricted and unconditional access to all areas is essential to ensure effective monitoring and reporting of the security situation, as well as other mandated tasks. The mandate also tasks the Mission to report on any restrictions of its freedom of movement or other impediments to fulfilment of its mandate., Contacts, Iryna Korobko, National Media Officer, OSCE Special Monitoring Mission to Ukraine, 26 Turhenievska Street, 01054 Kyiv, Ukraine, Office: +380 44 392 09 84, Mobile: +380 67 235 38 16, iryna.korobko@osce.org, smm-press@osce.org, Natalia Labenskyj, Deputy Chief and OIC, Press and Public Information Unit OSCE SMM to Ukraine, OSCE Special Monitoring Mission to Ukraine, 26 Turhenievska Street, 01054 Kyiv, Ukraine, Phone: +380 50 301 5887, Natalia.Labenskyj@osce.org",https://reliefweb.int/report/ukraine/osce-smm-spot-report-72022-members-armed-formations-threatened-smm-patrol-and-seized
Trócaire calls for increased diplomatic efforts to halt war in Ukraine and prevent another devastating global humanitarian crisis,News and Press Release,Trócaire,"Food and Nutrition
Peacekeeping and Peacebuilding
Protection and Human Rights",24 Feb 2022,"Trócaire, has expressed its grave concern at the unfolding events in Ukraine, warning of a devastating new humanitarian crisis if there is war., Trócaire, has expressed its grave concern at the unfolding events in Ukraine, warning of a devastating new humanitarian crisis if there is war., Trócaire CEO, Caoimhe de Barra, said “there needs to be increased diplomatic efforts to de-escalate tension and prevent yet another humanitarian disaster which could affect millions of innocent people.”, Ms. de Barra said: “We stand in solidarity with the people of Ukraine at this challenging time, and as a humanitarian organisation we urge all parties involved to work towards a peaceful resolution to this crisis.”, “The principles of international law must be upheld to protect millions of civilians, and avoid the loss of life and massive displacement from homes. Failure to do so will have disastrous consequences and would constitute another humanitarian disaster in our world.” she said., Ms. de Barra said millions of people in countries in which Trócaire works are already dealing with multiple crisis due to conflict, climate change and covid-19., In Trócaire’s target countries of Somalia, Ethiopia, DRC, South Sudan and Sudan (South Kordofan), an estimated 50.4 million people are currently suffering acute food insecurity., In Gedo in southern Somalia, where Trócaire runs the health services, 4.1 million people need immediate food assistance, and 44% of children under the age of five are likely to be acutely malnourished., In Ethiopia more than 12 million people need food assistance due to severe drought and the conflict in Tigray. Meanwhile in DRC, the level of violence across Ituri Province, where Trócaire works, has been very severe in recent months, forcing people to flee their homes in search of safety. 27 million people across the country are currently acutely food insecure., Ms. de Barra said: “The last thing the world needs is a man-made humanitarian crisis. The solidarity of the international community must be with civilians in Ukraine, and diplomatic efforts must prevail over the coming days to stave off a disaster.”",https://reliefweb.int/report/ukraine/tr-caire-calls-increased-diplomatic-efforts-halt-war-ukraine-and-prevent-another
